f1,f2,ls,T_src,T_steam,no_solve_class,label_c1,label_c2,Q_H_kW,m_steam [kg/s],m_steam [kg/h],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],scale_k,COP,eta_Lorenz,p_low_c1 [bar],p_high_c1 [bar],T_disch_c1 [°C],p_low_c2 [bar],p_high_c2 [bar],T_disch_c2 [°C],p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,feasible,reason,status,status_4state
R290,R600a,0.6,30,110.0,,R290,R600a,1114.82,0.5,1800.0,873.8,671.1,349.1,196.14,573.94,1.0,1.942,0.431,7.32,36.3,105.5,12.89,26.02,118.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600a,0.6,40,110.0,,R290,R600a,1114.82,0.5,1800.0,942.5,610.4,392.12,171.68,593.47,1.0,1.878,0.392,7.32,39.03,110.1,14.0,26.02,118.7,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600a,0.6,50,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R290,R600a,0.6,60,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: p_cond_c1=41.2 bar ≥ 0.95·p_crit=40.4 bar,NOSOLVE
R290,R600a,0.7,20,110.0,,R290,R600a,1114.82,0.5,1800.0,1232.4,596.2,463.28,165.7,662.08,1.0,1.684,0.417,5.51,39.74,113.3,14.29,26.02,118.8,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600a,0.7,30,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R290,R600a,0.7,40,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: p_cond_c1=40.5 bar ≥ 0.95·p_crit=40.4 bar,NOSOLVE
R290,R600a,0.7,50,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: T_cond_c1=97.0 °C ≥ T_crit=96.7 °C,NOSOLVE
R290,R600a,0.7,60,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: T_cond_c1=100.0 °C ≥ T_crit=96.7 °C,NOSOLVE
R290,R600,0.3,20,110.0,,R290,R600,1114.82,0.5,1800.0,717.7,1615.2,178.77,363.1,570.38,1.0,1.955,0.485,5.51,19.89,72.9,4.58,20.23,115.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R290,R600,0.3,30,110.0,,R290,R600,1114.82,0.5,1800.0,614.5,1345.3,178.35,317.34,521.78,1.0,2.137,0.474,7.32,22.96,78.3,5.5,20.23,115.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R290,R600,0.3,40,110.0,,R290,R600,1114.82,0.5,1800.0,681.5,1126.0,220.87,273.49,520.38,1.0,2.142,0.447,7.32,26.38,86.2,6.54,20.23,115.4,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R290,R600,0.3,50,110.0,,R290,R600,1114.82,0.5,1800.0,758.3,946.5,270.16,231.58,528.14,1.0,2.111,0.413,7.32,30.16,94.1,7.72,20.23,115.9,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R290,R600,0.3,60,110.0,,R290,R600,1114.82,0.5,1800.0,849.1,798.7,328.47,191.62,547.47,1.0,2.036,0.372,7.32,34.36,102.1,9.06,20.23,116.6,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.4,20,110.0,,R290,R600,1114.82,0.5,1800.0,817.6,1278.0,232.12,304.61,564.98,1.0,1.973,0.489,5.51,23.9,83.0,5.78,20.23,115.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R290,R600,0.4,30,110.0,,R290,R600,1114.82,0.5,1800.0,691.8,1098.1,227.46,267.38,520.88,1.0,2.14,0.475,7.32,26.89,87.3,6.7,20.23,115.5,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R290,R600,0.4,40,110.0,,R290,R600,1114.82,0.5,1800.0,758.3,946.5,270.16,231.58,528.14,1.0,2.111,0.441,7.32,30.16,94.1,7.72,20.23,115.9,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R290,R600,0.4,50,110.0,,R290,R600,1114.82,0.5,1800.0,835.1,818.1,319.47,197.21,543.87,1.0,2.05,0.401,7.32,33.73,101.0,8.86,20.23,116.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.4,60,110.0,,R290,R600,1114.82,0.5,1800.0,926.1,708.9,377.68,164.28,570.48,1.0,1.954,0.357,7.32,37.64,107.8,10.12,20.23,117.0,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.5,20,110.0,,R290,R600,1114.82,0.5,1800.0,933.6,1019.1,295.51,249.3,573.48,1.0,1.944,0.482,5.51,28.49,93.1,7.2,20.23,115.7,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R290,R600,0.5,30,110.0,,R290,R600,1114.82,0.5,1800.0,782.6,901.3,285.77,219.96,532.35,1.0,2.094,0.465,7.32,31.32,96.4,8.09,20.23,116.1,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.5,40,110.0,,R290,R600,1114.82,0.5,1800.0,849.1,798.7,328.47,191.62,547.47,1.0,2.036,0.425,7.32,34.36,102.1,9.06,20.23,116.6,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.5,50,110.0,,R290,R600,1114.82,0.5,1800.0,926.1,708.9,377.68,164.28,570.48,1.0,1.954,0.382,7.32,37.64,107.8,10.12,20.23,117.0,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.5,60,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R290,R600,0.6,20,110.0,,R290,R600,1114.82,0.5,1800.0,1074.3,818.1,372.89,197.21,600.11,1.0,1.858,0.461,5.51,33.73,103.1,8.86,20.23,116.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.6,30,110.0,,R290,R600,1114.82,0.5,1800.0,893.9,743.4,357.1,175.1,560.21,1.0,1.99,0.441,7.32,36.3,105.5,9.68,20.23,116.8,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.6,40,110.0,,R290,R600,1114.82,0.5,1800.0,960.6,676.2,399.63,153.62,582.37,1.0,1.914,0.4,7.32,39.03,110.1,10.56,20.23,117.2,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.6,50,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R290,R600,0.6,60,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: p_cond_c1=41.2 bar ≥ 0.95·p_crit=40.4 bar,NOSOLVE
R290,R600,0.7,20,110.0,,R290,R600,1114.82,0.5,1800.0,1254.9,660.5,471.75,148.35,652.74,1.0,1.708,0.423,5.51,39.74,113.3,10.79,20.23,117.3,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.7,30,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R290,R600,0.7,40,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: p_cond_c1=40.5 bar ≥ 0.95·p_crit=40.4 bar,NOSOLVE
R290,R600,0.7,50,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: T_cond_c1=97.0 °C ≥ T_crit=96.7 °C,NOSOLVE
R290,R600,0.7,60,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: T_cond_c1=100.0 °C ≥ T_crit=96.7 °C,NOSOLVE
R1270,R600a,0.3,20,110.0,,R1270,R600a,1114.82,0.5,1800.0,552.4,1444.5,167.51,414.94,613.11,1.0,1.818,0.451,6.76,23.78,79.2,6.36,26.02,116.6,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600a,0.3,30,110.0,,R1270,R600a,1114.82,0.5,1800.0,484.5,1207.7,170.29,361.03,559.29,1.0,1.993,0.442,8.92,27.39,84.1,7.55,26.02,116.9,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600a,0.3,40,110.0,,R1270,R600a,1114.82,0.5,1800.0,542.7,1013.6,213.65,309.71,550.91,1.0,2.024,0.422,8.92,31.4,92.7,8.89,26.02,117.3,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.3,50,110.0,,R1270,R600a,1114.82,0.5,1800.0,608.8,853.5,264.3,261.04,552.99,1.0,2.016,0.395,8.92,35.85,101.3,10.41,26.02,117.8,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.3,60,110.0,,R1270,R600a,1114.82,0.5,1800.0,686.1,720.9,324.69,215.04,568.14,1.0,1.962,0.358,8.92,40.79,109.9,12.11,26.02,118.3,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.4,20,110.0,,R1270,R600a,1114.82,0.5,1800.0,638.9,1148.3,221.58,346.1,597.56,1.0,1.866,0.463,6.76,28.5,90.3,7.92,26.02,117.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600a,0.4,30,110.0,,R1270,R600a,1114.82,0.5,1800.0,551.6,988.8,220.4,302.59,550.52,1.0,2.025,0.449,8.92,32.01,94.0,9.1,26.02,117.4,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.4,40,110.0,,R1270,R600a,1114.82,0.5,1800.0,608.8,853.5,264.3,261.04,552.99,1.0,2.016,0.421,8.92,35.85,101.3,10.41,26.02,117.8,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.4,50,110.0,,R1270,R600a,1114.82,0.5,1800.0,674.2,738.4,315.33,221.45,565.03,1.0,1.973,0.386,8.92,40.05,108.7,11.85,26.02,118.2,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.4,60,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R1270,R600a,0.5,20,110.0,,R1270,R600a,1114.82,0.5,1800.0,737.6,918.4,286.27,281.57,597.73,1.0,1.865,0.462,6.76,33.89,101.2,9.74,26.02,117.6,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.5,30,110.0,,R1270,R600a,1114.82,0.5,1800.0,629.5,813.1,280.42,247.62,555.83,1.0,2.006,0.445,8.92,37.21,103.8,10.88,26.02,117.9,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.5,40,110.0,,R1270,R600a,1114.82,0.5,1800.0,686.1,720.9,324.69,215.04,568.14,1.0,1.962,0.41,8.92,40.79,109.9,12.11,26.02,118.3,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.5,50,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R1270,R600a,0.5,60,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=44.7 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600a,0.6,20,110.0,,R1270,R600a,1114.82,0.5,1800.0,855.4,738.4,365.69,221.45,618.04,1.0,1.804,0.447,6.76,40.05,112.1,11.85,26.02,118.2,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.6,30,110.0,,R1270,R600a,1114.82,0.5,1800.0,724.0,671.1,354.48,196.14,579.6,1.0,1.923,0.427,8.92,43.08,113.6,12.89,26.02,118.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.6,40,110.0,,R1270,R600a,1114.82,0.5,1800.0,734.9,610.4,355.83,171.68,555.28,1.0,2.008,0.419,8.92,42.3,112.4,14.0,26.02,118.7,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.6,50,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=45.5 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600a,0.6,60,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=95.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.7,20,110.0,,R1270,R600a,1114.82,0.5,1800.0,947.2,596.2,421.05,165.7,617.63,1.0,1.805,0.448,6.76,43.08,117.0,14.29,26.02,118.8,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.7,30,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=45.5 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600a,0.7,40,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=94.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.7,50,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=97.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.7,60,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=100.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.3,20,110.0,,R1270,R600,1114.82,0.5,1800.0,593.3,1615.2,179.92,363.1,571.6,1.0,1.95,0.484,6.76,23.78,79.2,4.58,20.23,115.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600,0.3,30,110.0,,R1270,R600,1114.82,0.5,1800.0,512.6,1345.3,180.17,317.34,523.69,1.0,2.129,0.472,8.92,27.39,84.1,5.5,20.23,115.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600,0.3,40,110.0,,R1270,R600,1114.82,0.5,1800.0,567.2,1126.0,223.27,273.49,522.9,1.0,2.132,0.445,8.92,31.4,92.7,6.54,20.23,115.4,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.3,50,110.0,,R1270,R600,1114.82,0.5,1800.0,629.8,946.5,273.42,231.58,531.57,1.0,2.097,0.41,8.92,35.85,101.3,7.72,20.23,115.9,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.3,60,110.0,,R1270,R600,1114.82,0.5,1800.0,704.0,798.7,333.14,191.62,552.38,1.0,2.018,0.369,8.92,40.79,109.9,9.06,20.23,116.6,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,20,110.0,,R1270,R600,1114.82,0.5,1800.0,673.4,1278.0,233.54,304.61,566.48,1.0,1.968,0.488,6.76,28.5,90.3,5.78,20.23,115.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600,0.4,30,110.0,,R1270,R600,1114.82,0.5,1800.0,575.5,1098.1,229.95,267.38,523.51,1.0,2.13,0.472,8.92,32.01,94.0,6.7,20.23,115.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,40,110.0,,R1270,R600,1114.82,0.5,1800.0,629.8,946.5,273.42,231.58,531.57,1.0,2.097,0.438,8.92,35.85,101.3,7.72,20.23,115.9,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,50,110.0,,R1270,R600,1114.82,0.5,1800.0,692.5,818.1,323.89,197.21,548.53,1.0,2.032,0.398,8.92,40.05,108.7,8.86,20.23,116.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,60,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R1270,R600,0.5,20,110.0,,R1270,R600,1114.82,0.5,1800.0,766.1,1019.1,297.36,249.3,575.43,1.0,1.937,0.48,6.76,33.89,101.2,7.2,20.23,115.7,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.5,30,110.0,,R1270,R600,1114.82,0.5,1800.0,649.6,901.3,289.36,219.96,536.13,1.0,2.079,0.461,8.92,37.21,103.8,8.09,20.23,116.1,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.5,40,110.0,,R1270,R600,1114.82,0.5,1800.0,704.0,798.7,333.14,191.62,552.38,1.0,2.018,0.421,8.92,40.79,109.9,9.06,20.23,116.6,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.5,50,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R1270,R600,0.5,60,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=44.7 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600,0.6,20,110.0,,R1270,R600,1114.82,0.5,1800.0,878.6,818.1,375.61,197.21,602.97,1.0,1.849,0.458,6.76,40.05,112.1,8.86,20.23,116.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.6,30,110.0,,R1270,R600,1114.82,0.5,1800.0,740.6,743.4,362.59,175.1,565.99,1.0,1.97,0.437,8.92,43.08,113.6,9.68,20.23,116.8,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.6,40,110.0,,R1270,R600,1114.82,0.5,1800.0,749.0,676.2,362.65,153.62,543.44,1.0,2.051,0.428,8.92,42.3,112.4,10.56,20.23,117.2,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.6,50,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=45.5 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600,0.6,60,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=95.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.7,20,110.0,,R1270,R600,1114.82,0.5,1800.0,964.5,660.5,428.75,148.35,607.47,1.0,1.835,0.455,6.76,43.08,117.0,10.79,20.23,117.3,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.7,30,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=45.5 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600,0.7,40,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=94.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.7,50,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=97.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.7,60,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=100.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R717,R600a,0.3,20,110.0,,R717-LP,R600a,1114.82,0.5,1800.0,473.3,1444.5,156.31,414.94,601.31,1.0,1.854,0.46,5.16,24.28,151.1,6.36,26.02,116.6,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600a,0.3,30,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,384.4,1207.7,155.44,361.03,543.66,1.0,2.051,0.455,7.28,28.79,145.7,7.55,26.02,116.9,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600a,0.3,40,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,410.7,1013.6,189.18,309.71,525.15,1.0,2.123,0.443,7.28,33.89,163.0,8.89,26.02,117.3,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600a,0.3,50,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,436.1,853.5,225.22,261.04,511.85,1.0,2.178,0.426,7.28,39.64,180.1,10.41,26.02,117.8,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.3,60,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,460.7,720.9,263.43,215.04,503.66,1.0,2.213,0.404,7.28,46.1,196.9,12.11,26.02,118.3,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.4,20,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,518.5,1148.3,200.07,346.1,574.92,1.0,1.939,0.481,5.16,30.18,174.4,7.92,26.02,117.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600a,0.4,30,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,414.4,988.8,194.19,302.59,522.93,1.0,2.132,0.473,7.28,34.67,165.5,9.1,26.02,117.4,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600a,0.4,40,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,436.1,853.5,225.22,261.04,511.85,1.0,2.178,0.455,7.28,39.64,180.1,10.41,26.02,117.8,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.4,50,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,457.2,738.4,257.84,221.45,504.52,1.0,2.21,0.433,7.28,45.13,194.5,11.85,26.02,118.2,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.4,60,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,477.9,640.0,292.03,183.8,500.88,1.0,2.226,0.407,7.28,51.16,208.8,13.44,26.02,118.6,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.5,20,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,561.3,918.4,247.52,281.57,556.93,1.0,2.002,0.496,5.16,37.1,197.1,9.74,26.02,117.6,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
