f1,f2,ls,T_src,T_steam,no_solve_class,label_c1,label_c2,Q_H_kW,m_steam [kg/s],m_steam [kg/h],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],scale_k,COP,eta_Lorenz,p_low_c1 [bar],p_high_c1 [bar],T_disch_c1 [°C],p_low_c2 [bar],p_high_c2 [bar],T_disch_c2 [°C],p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,feasible,reason,status,status_4state
R1270,R600a,0.5,60,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=95.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.6,20,120.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R1270,R600a,0.6,30,120.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=43.9 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600a,0.6,40,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=93.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.6,50,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=97.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.6,60,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=101.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.7,20,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=95.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.7,30,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=98.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.7,40,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=101.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.7,50,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=104.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.7,60,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=107.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.3,20,120.0,,R1270,R600,1101.06,0.5,1800.0,516.6,1671.9,165.81,425.77,622.71,1.0,1.768,0.468,7.14,25.28,82.2,4.96,24.17,125.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600,0.3,30,120.0,,R1270,R600,1101.06,0.5,1800.0,462.9,1393.7,171.65,375.24,575.67,1.0,1.913,0.459,9.2,29.06,87.4,5.93,24.17,125.1,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600,0.3,40,120.0,,R1270,R600,1101.06,0.5,1800.0,419.5,1167.1,177.3,326.93,530.76,1.0,2.074,0.447,11.68,33.25,93.1,7.03,24.17,125.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.3,50,120.0,,R1270,R600,1101.06,0.5,1800.0,385.5,981.2,183.5,280.89,488.83,1.0,2.252,0.43,14.64,37.9,99.2,8.28,24.17,126.1,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.3,60,120.0,,R1270,R600,1101.06,0.5,1800.0,360.7,827.9,191.48,237.14,451.17,1.0,2.44,0.406,18.14,43.08,105.5,9.68,24.17,126.7,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,20,120.0,,R1270,R600,1101.06,0.5,1800.0,610.8,1291.0,226.15,354.26,610.96,1.0,1.802,0.477,7.1,30.8,94.5,6.38,24.17,125.3,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,30,120.0,,R1270,R600,1101.06,0.5,1800.0,538.2,1110.2,228.83,313.54,570.92,1.0,1.929,0.463,9.18,34.53,98.5,7.37,24.17,125.7,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,40,120.0,,R1270,R600,1101.06,0.5,1800.0,481.5,957.5,231.69,274.5,532.83,1.0,2.066,0.445,11.69,38.61,103.0,8.47,24.17,126.2,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,50,120.0,,R1270,R600,1101.06,0.5,1800.0,438.2,827.9,235.61,237.14,497.63,1.0,2.213,0.422,14.69,43.08,107.9,9.68,24.17,126.7,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,60,120.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=43.9 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600,0.5,20,120.0,,R1270,R600,1101.06,0.5,1800.0,718.1,1005.6,299.77,287.32,617.99,1.0,1.782,0.472,7.12,37.21,106.6,8.09,24.17,126.0,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.5,30,120.0,,R1270,R600,1101.06,0.5,1800.0,626.0,890.1,299.01,255.61,583.81,1.0,1.886,0.453,9.23,40.79,109.5,9.06,24.17,126.4,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.5,40,120.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R1270,R600,0.5,50,120.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=44.7 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600,0.5,60,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=95.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.6,20,120.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R1270,R600,0.6,30,120.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=43.9 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600,0.6,40,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=93.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.6,50,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=97.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.6,60,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=101.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.7,20,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=95.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.7,30,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=98.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.7,40,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=101.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.7,50,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=104.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.7,60,120.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=107.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R717,R600a,0.3,20,120.0,,R717-LP,R600a,1101.06,0.5,1800.0,357.0,1632.4,127.65,526.84,688.94,1.0,1.598,0.421,5.71,26.14,151.9,6.85,30.88,127.6,True,False,True,True,False,False,False,"p_c2, V_c1, V_c2",ok,HARD
R717,R600a,0.3,30,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,309.7,1363.5,134.18,461.54,627.07,1.0,1.756,0.42,7.76,30.9,148.9,8.1,30.88,127.9,True,False,True,True,False,False,False,"p_c2, V_c1, V_c2",ok,HARD
R717,R600a,0.3,40,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,269.3,1142.9,138.9,399.68,566.93,1.0,1.942,0.417,10.35,36.27,147.1,9.52,30.88,128.3,True,False,True,True,False,False,False,"p_c2, V_c1, V_c2",ok,HARD
R717,R600a,0.3,50,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,235.0,960.9,142.02,341.36,508.82,1.0,2.164,0.412,13.56,42.32,146.2,11.11,30.88,128.7,True,False,True,True,False,False,False,"p_c2, V_c1, V_c2",ok,HARD
R717,R600a,0.3,60,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,206.2,810.2,143.74,286.57,452.95,1.0,2.431,0.404,17.49,49.09,146.2,12.89,30.88,129.1,True,False,True,True,False,False,False,"p_c2, V_c1, V_c2",ok,HARD
R717,R600a,0.4,20,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,421.6,1263.7,177.56,434.6,644.38,1.0,1.709,0.452,5.58,33.12,179.0,8.69,30.88,128.0,True,False,True,True,False,False,False,"p_c2, V_c1, V_c2",ok,HARD
R717,R600a,0.4,30,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,353.5,1087.3,179.08,382.66,591.3,1.0,1.862,0.447,7.63,37.93,172.1,9.96,30.88,128.4,True,False,True,True,False,False,False,"p_c2, V_c1, V_c2",ok,HARD
R717,R600a,0.4,40,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,299.2,937.6,178.87,333.32,539.14,1.0,2.042,0.44,10.22,43.24,166.7,11.36,30.88,128.7,True,False,True,True,False,False,False,"p_c2, V_c1, V_c2",ok,HARD
R717,R600a,0.4,50,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,255.6,810.2,177.13,286.57,488.11,1.0,2.256,0.431,13.44,49.09,162.7,12.89,30.88,129.1,True,False,True,True,False,False,False,"p_c2, V_c1, V_c2",ok,HARD
R717,R600a,0.4,60,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,220.3,701.4,174.07,242.36,438.35,1.0,2.512,0.418,17.38,55.51,159.7,14.58,30.88,129.4,False,False,True,True,False,False,False,"p_c1, p_c2, V_c1, V_c2",ok,HARD
R717,R600a,0.5,20,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,481.9,984.8,232.66,349.47,612.78,1.0,1.797,0.476,5.49,41.41,205.1,10.88,30.88,128.6,True,False,False,True,False,False,False,"p_c2, T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.5,30,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,394.6,871.4,228.13,309.62,566.06,1.0,1.945,0.468,7.53,46.1,194.6,12.11,30.88,128.9,True,False,False,True,False,False,False,"p_c2, T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.5,40,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,327.5,772.1,222.14,271.55,519.68,1.0,2.119,0.457,10.12,51.16,185.9,13.44,30.88,129.2,True,False,False,True,False,False,False,"p_c2, T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.5,50,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,275.3,684.9,214.85,235.23,473.78,1.0,2.324,0.444,13.35,56.64,178.8,14.87,30.88,129.5,False,False,True,True,False,False,False,"p_c1, p_c2, V_c1, V_c2",ok,HARD
R717,R600a,0.5,60,120.0,,R717-HP,R600a,1101.06,0.5,1800.0,234.1,608.2,206.44,200.61,428.48,1.0,2.57,0.428,17.31,62.55,173.0,16.42,30.88,129.7,False,False,True,True,False,False,False,"p_c1, p_c2, V_c1, V_c2",ok,HARD
